PLAN,LOGIN,ELEMENTO,MODELO,IP,PUERTO,RESULTADO
Home ADSL Mixto 512 y 2048,milmcbalare_m4,milmildager1,A2048,172.16.22.254,xdsl 11,CAMBIADO
Home ADSL Mixto 512 y 2048,milecnovill_m4,milmildager1,A2048,172.16.22.254,xdsl 27,CAMBIADO
Home ADSL Mixto 512 y 2048,mileaperezg_m4,milmildager1,A2048,172.16.22.254,xdsl 22,CAMBIADO
Home ADSL Mixto 512 y 2048,milvmabarcab_m4,milmildager1,A2048,172.16.22.254,xdsl 4,CAMBIADO
Home ADSL Mixto 512 y 2048,milrssalg_m4,milmildager1,A2048,172.16.22.254,xdsl 48,CAMBIADO
Home ADSL Mixto 512 y 2048,milmrdiazf_m4,milmildager1,A2048,172.16.22.254,xdsl 41,CAMBIADO
Home ADSL Mixto 512 y 2048,miljgpera_m4,milmildager1,A2048,172.16.22.254,xdsl 45,CAMBIADO
Home ADSL Mixto 512 y 2048,milamdolh_m4,milmildager1,A2048,172.16.22.254,xdsl 31,CAMBIADO
Home ADSL Mixto 512 y 3072,mildmvasque_m6,milmildager1,A2048,172.16.22.254,xdsl 21,CAMBIADO
Home ADSL Mixto 512 y 3072,milzafern_m6,milmildager1,A2048,172.16.22.254,xdsl 32,CAMBIADO
Home ADSL Mixto 512 y 3072,milmrgarc_m6,milmildager1,A2048,172.16.22.254,xdsl 43,CAMBIADO
Home ADSL Mixto 512 y 3072,milegguer_m6,milmildager1,A2048,172.16.22.254,xdsl 25,CAMBIADO
Home ADSL Mixto 512 y 3072,miliimuri_m6,milmildager1,A2048,172.16.22.254,xdsl 34,CAMBIADO
Home ADSL Mixto 512 y 3072,milnesuarez_m6,milmildager1,A2048,172.16.22.254,xdsl 42,CAMBIADO
Home ADSL Mixto 512 y 3072,milweguevar_m6,milmildager1,A2048,172.16.22.254,xdsl 20,CAMBIADO
Home ADSL Mixto 512 y 3072,milzctucu_m6,milmildager1,A2048,172.16.22.254,xdsl 23,CAMBIADO
Home ADSL Mixto 512 y 3072,mileoguer_m6,milmildager1,A2048,172.16.22.254,xdsl 30,CAMBIADO
Home ADSL Mixto 512 y 3072,milbaordone_m6,milmildager1,A2048,172.16.22.254,xdsl 24,CAMBIADO
Home ADSL Mixto 512 y 3072,milragarcia_m6,milmildager1,A2048,172.16.22.254,xdsl 9,CAMBIADO
Home ADSL Mixto 512 y 3072,milpemoranc_m6,milmildager1,A2048,172.16.22.254,xdsl 5,CAMBIADO
Home ADSL Mixto 1 y 2,milmiconcep_m,milmildager1,A2048,172.16.22.254,xdsl 29,CAMBIADO
Home ADSL Mixto 2 y 4,miljdguer_m,milmildager1,A2048,172.16.22.254,xdsl 2,CAMBIADO
Home ADSL Mixto 3 y 6,miljpmaldona_m,milmildager1,A2048,172.16.22.254,xdsl 15,CAMBIADO
Home ADSL Mixto 1 y 2,pinfggonzalesa1,pinpinloja1,A2048,172.24.52.254,xdsl 36,CAMBIADO
Home ADSL Mixto 1 y 2,pincazambranoc1,pinpinloja1,A2048,172.24.52.254,xdsl 42,CAMBIADO
Home ADSL Mixto 1 y 2,pincasanchezo1,pinpinloja1,A2048,172.24.52.254,xdsl 43,CAMBIADO
Home ADSL Mixto 1 y 2,pinbgespinoza_m,pinpinloja1,A2048,172.24.52.254,xdsl 3,CAMBIADO
Home ADSL Mixto 1 y 2,pinmvpalacioso,pinpinloja1,A2048,172.24.52.254,xdsl 20,CAMBIADO
Home ADSL Mixto 1 y 2,pinmnloayzav_m,pinpinloja1,A2048,172.24.52.254,xdsl 1,CAMBIADO
Home ADSL Mixto 1 y 2,pinmjgutierre_m,pinpinloja1,A2048,172.24.52.254,xdsl 23,CAMBIADO
Home ADSL Mixto 1 y 2,pinfsaguilar_m,pinpinloja1,A2048,172.24.52.254,xdsl 25,CAMBIADO
Home ADSL Mixto 1 y 2,pinmarodasr_m,pinpinloja1,A2048,172.24.52.254,xdsl 44,CAMBIADO
Home ADSL Mixto 1 y 2,pinlmramirezg_m,pinpinloja1,A2048,172.24.52.254,xdsl 13,CAMBIADO
Home ADSL Mixto 1 y 2,pinlaordonezr_m,pinpinloja1,A2048,172.24.52.254,xdsl 48,CAMBIADO
Home ADSL Mixto 1 y 2,pincdespino_m,pinpinloja1,A2048,172.24.52.254,xdsl 4,CAMBIADO
Home ADSL Mixto 1 y 2,pinbcfreirea_m,pinpinloja1,A2048,172.24.52.254,xdsl 28,CAMBIADO
Home ADSL Mixto 1 y 2,pinamorte_m,pinpinloja1,A2048,172.24.52.254,xdsl 32,CAMBIADO
Home ADSL Mixto 1 y 2,pinabmunozb_m,pinpinloja1,A2048,172.24.52.254,xdsl 15,CAMBIADO
Home ADSL Mixto 1 y 2,pinmsgall_m,pinpinloja1,A2048,172.24.52.254,xdsl 31,CAMBIADO
Home ADSL Mixto 1 y 2,pindgfran_m,pinpinloja1,A2048,172.24.52.254,xdsl 16,CAMBIADO
Home ADSL Mixto 1 y 2,pinsemora_m,pinpinloja1,A2048,172.24.52.254,xdsl 12,CAMBIADO
Home ADSL Mixto 1 y 2,pincpmora_m,pinpinloja1,A2048,172.24.52.254,xdsl 6,CAMBIADO
Home ADSL Mixto 1 y 2,pincjbalc_m,pinpinloja1,A2048,172.24.52.254,xdsl 2,CAMBIADO
Home ADSL Mixto 1 y 2,pinmmromeror_m,pinpinloja1,A2048,172.24.52.254,xdsl 39,CAMBIADO
Home ADSL Mixto 1 y 2,pinmfarmijosl_m,pinpinloja1,A2048,172.24.52.254,xdsl 11,CAMBIADO
Home ADSL Mixto 1 y 2,pinmecall_m,pinpinloja1,A2048,172.24.52.254,xdsl 38,CAMBIADO
Home ADSL Mixto 1 y 2,pinmeagui_m,pinpinloja1,A2048,172.24.52.254,xdsl 17,CAMBIADO
Home ADSL Mixto 1 y 2,pinjcaguirrec_m,pinpinloja1,A2048,172.24.52.254,xdsl 10,CAMBIADO
Home ADSL Mixto 1 y 2,piniloayzaj_m,pinpinloja1,A2048,172.24.52.254,xdsl 21,CAMBIADO
Home ADSL Mixto 1 y 2,pingrromerol_m,pinpinloja1,A2048,172.24.52.254,xdsl 27,CAMBIADO
Home ADSL Mixto 2 y 4,pinmagala_m,pinpinloja1,A2048,172.24.52.254,xdsl 14,CAMBIADO
Home ADSL Mixto 2 y 4,pinpgloayzae_m,pinpinloja1,A2048,172.24.52.254,xdsl 37,CAMBIADO
Home ADSL Mixto 2 y 4,pinojvala_m,pinpinloja1,A2048,172.24.52.254,xdsl 22,CAMBIADO
Home ADSL Mixto 2 y 4,pinoacastill_m,pinpinloja1,A2048,172.24.52.254,xdsl 19,CAMBIADO
Home ADSL Mixto 2 y 4,pinapcelir_m,pinpinloja1,A2048,172.24.52.254,xdsl 46,CAMBIADO
Home ADSL Mixto 2 y 4,pinapaguil_m,pinpinloja1,A2048,172.24.52.254,xdsl 8,CAMBIADO
Home ADSL Mixto 2 y 4,pinseagui_m,pinpinloja1,A2048,172.24.52.254,xdsl 41,CAMBIADO
Home ADSL Mixto 2 y 4,pinrrodriguez_m,pinpinloja1,A2048,172.24.52.254,xdsl 33,CAMBIADO
Home ADSL Mixto 2 y 4,pinjhpardoo_m,pinpinloja1,A2048,172.24.52.254,xdsl 26,CAMBIADO
Home ADSL Mixto 2 y 4,pinhmcriolloe_m,pinpinloja1,A2048,172.24.52.254,xdsl 45,CAMBIADO
Home ADSL Mixto 2 y 4,pinysgall_m,pinpinloja1,A2048,172.24.52.254,xdsl 47,CAMBIADO
Home ADSL Mixto 0.512 y 1.54,pinfmarmi_m3,pinpinloja1,A2048,172.24.52.254,xdsl 7,CAMBIADO
Home ADSL Mixto 1 y 2,empcacons_m,empempquito3,A2048,172.22.101.252,xdsl 33,CAMBIADO
Home ADSL Mixto 1 y 2,empjhmaci_m,empempquito3,A2048,172.22.101.252,xdsl 23,CAMBIADO
Home ADSL Mixto 1 y 2,empczilva_m,empempquito3,A2048,172.22.101.252,xdsl 47,CAMBIADO
Home ADSL Mixto 1 y 2,empvfzamb_m,empempquito3,A2048,172.22.101.252,xdsl 9,CAMBIADO
Home ADSL Mixto 1 y 2,emptcleona_m,empempquito3,A2048,172.22.101.252,xdsl 13,CAMBIADO
Home ADSL Mixto 1 y 2,emparceb_m,empempquito3,A2048,172.22.101.252,xdsl 20,CAMBIADO
Home ADSL Mixto 1 y 2,empfjaspi_m,empempquito3,A2048,172.22.101.252,xdsl 32,CAMBIADO
Home ADSL Mixto 1 y 2,empfanava_m,empempquito3,A2048,172.22.101.252,xdsl 31,CAMBIADO
Home ADSL Mixto 1 y 2,empctipm_m,empempquito3,A2048,172.22.101.252,xdsl 11,CAMBIADO
Home ADSL Mixto 1 y 2,empytbaza_m,empempquito3,A2048,172.22.101.252,xdsl 37,CAMBIADO
Home ADSL Mixto 1 y 2,empysmons_m,empempquito3,A2048,172.22.101.252,xdsl 36,CAMBIADO
Home ADSL Mixto 1 y 2,empsconas_m,empempquito3,A2048,172.22.101.252,xdsl 19,CAMBIADO
Home ADSL Mixto 1 y 2,empsabena_m,empempquito3,A2048,172.22.101.252,xdsl 5,CAMBIADO
Home ADSL Mixto 1 y 2,emprifaba_m,empempquito3,A2048,172.22.101.252,xdsl 8,CAMBIADO
Home ADSL Mixto 1 y 2,emprcaria_m,empempquito3,A2048,172.22.101.252,xdsl 4,CAMBIADO
Home ADSL Mixto 1 y 2,emprbtroy_m,empempquito3,A2048,172.22.101.252,xdsl 17,CAMBIADO
Home ADSL Mixto 1 y 2,empmlgile_m,empempquito3,A2048,172.22.101.252,xdsl 39,CAMBIADO
Home ADSL Mixto 1 y 2,empmfguan_m,empempquito3,A2048,172.22.101.252,xdsl 6,CAMBIADO
Home ADSL Mixto 1 y 2,empmavegan_m,empempquito3,A2048,172.22.101.252,xdsl 10,CAMBIADO
Home ADSL Mixto 1 y 2,emplgloorz_m,empempquito3,A2048,172.22.101.252,xdsl 3,CAMBIADO
Home ADSL Mixto 1 y 2,emplecans_m,empempquito3,A2048,172.22.101.252,xdsl 16,CAMBIADO
Home ADSL Mixto 1 y 2,empktmuno_m,empempquito3,A2048,172.22.101.252,xdsl 25,CAMBIADO
Home ADSL Mixto 1 y 2,empjfarag_m,empempquito3,A2048,172.22.101.252,xdsl 1,CAMBIADO
Home ADSL Mixto 1 y 2,empjaceva_m,empempquito3,A2048,172.22.101.252,xdsl 7,CAMBIADO
Home ADSL Mixto 1 y 2,empimanch_m,empempquito3,A2048,172.22.101.252,xdsl 2,CAMBIADO
Home ADSL Mixto 1 y 2,empiasaba_m,empempquito3,A2048,172.22.101.252,xdsl 27,CAMBIADO
Home ADSL Mixto 1 y 2,empgysolo_m,empempquito3,A2048,172.22.101.252,xdsl 21,CAMBIADO
Home ADSL Mixto 2 y 4,empjdcevallosa1,empempquito3,A2048,172.22.101.252,xdsl 40,CAMBIADO
Home ADSL Mixto 2 y 4,empcmmore2_m,empempquito3,A2048,172.22.101.252,xdsl 30,CAMBIADO
Home ADSL Mixto 2 y 4,empcfjmvi_m,empempquito3,A2048,172.22.101.252,xdsl 48,CAMBIADO
Home ADSL Mixto 2 y 4,empcdbrio_m,empempquito3,A2048,172.22.101.252,xdsl 24,CAMBIADO
Home ADSL Mixto 2 y 4,emphaonof_m,empempquito3,A2048,172.22.101.252,xdsl 22,CAMBIADO
Home ADSL Mixto 4 y 8,emperugal_m,empempquito3,A2048,172.22.101.252,xdsl 18,CAMBIADO
Home ADSL Mixto 6 y 12,empjaquin_m,empempquito3,A2048,172.22.101.252,xdsl 26,CAMBIADO
Home ADSL Mixto 512 y 1024,milaaarcer_m,milmilcristoc1,A2048,172.16.24.253,xdsl 27,CAMBIADO
Home ADSL Mixto 512 y 1024,milwhacos_m,milmilcristoc1,A2048,172.16.24.253,xdsl 28,CAMBIADO
Home ADSL Mixto 512 y 1024,milmavalencia_m,milmilcristoc1,A2048,172.16.24.253,xdsl 41,CAMBIADO
Home ADSL Mixto 512 y 1024,milejpare3_m,milmilcristoc1,A2048,172.16.24.253,xdsl 33,CAMBIADO
Home ADSL Mixto 512 y 1024,miltlllor_m,milmilcristoc1,A2048,172.16.24.253,xdsl 24,CAMBIADO
Home ADSL Mixto 512 y 1024,milliintr_m,milmilcristoc1,A2048,172.16.24.253,xdsl 25,CAMBIADO
Home ADSL Mixto 512 y 1024,mildasanche_m,milmilcristoc1,A2048,172.16.24.253,xdsl 15,CAMBIADO
Home ADSL Mixto 512 y 1024,milcnplacenci_m,milmilcristoc1,A2048,172.16.24.253,xdsl 44,CAMBIADO
Home ADSL Mixto 512 y 1024,milccatim_m,milmilcristoc1,A2048,172.16.24.253,xdsl 8,CAMBIADO
Home ADSL Mixto 512 y 1024,miljshida_m,milmilcristoc1,A2048,172.16.24.253,xdsl 48,CAMBIADO
Home ADSL Mixto 512 y 1024,milmjharoc_m,milmilcristoc1,A2048,172.16.24.253,xdsl 17,CAMBIADO
Home ADSL Mixto 512 y 1024,milmeguevaraa_m,milmilcristoc1,A2048,172.16.24.253,xdsl 30,CAMBIADO
Home ADSL Mixto 512 y 1024,milbdball_m,milmilcristoc1,A2048,172.16.24.253,xdsl 19,CAMBIADO
Home ADSL Mixto 512 y 1024,milawcondot_m,milmilcristoc1,A2048,172.16.24.253,xdsl 45,CAMBIADO
Home ADSL Mixto 512 y 1024,milavcuji_m,milmilcristoc1,A2048,172.16.24.253,xdsl 16,CAMBIADO
Home ADSL Mixto 512 y 1024,milrecale_m,milmilcristoc1,A2048,172.16.24.253,xdsl 7,CAMBIADO
Home ADSL Mixto 512 y 1024,milraflo_m,milmilcristoc1,A2048,172.16.24.253,xdsl 5,CAMBIADO
Home ADSL Mixto 512 y 1024,miljasanc_m,milmilcristoc1,A2048,172.16.24.253,xdsl 43,CAMBIADO
Home ADSL Mixto 512 y 2048,milnmpala_m4,milmilcristoc1,A2048,172.16.24.253,xdsl 34,CAMBIADO
Home ADSL Mixto 512 y 2048,milmaortizj_m4,milmilcristoc1,A2048,172.16.24.253,xdsl 37,CAMBIADO
Home ADSL Mixto 512 y 2048,milllcarrie_m4,milmilcristoc1,A2048,172.16.24.253,xdsl 31,CAMBIADO
Home ADSL Mixto 512 y 2048,mildacrioll_m4,milmilcristoc1,A2048,172.16.24.253,xdsl 1,CAMBIADO
Home ADSL Mixto 512 y 2048,milrvzambran_m4,milmilcristoc1,A2048,172.16.24.253,xdsl 10,CAMBIADO
Home ADSL Mixto 512 y 2048,milafroseroc_m4,milmilcristoc1,A2048,172.16.24.253,xdsl 2,CAMBIADO
Home ADSL Mixto 512 y 3072,milimmindam_m6,milmilcristoc1,A2048,172.16.24.253,xdsl 18,CAMBIADO
Home ADSL Mixto 512 y 3072,milmatoma_m6,milmilcristoc1,A2048,172.16.24.253,xdsl 20,CAMBIADO
Home ADSL Mixto 512 y 3072,milyayane_m6,milmilcristoc1,A2048,172.16.24.253,xdsl 3,CAMBIADO
Home ADSL Mixto 512 y 3072,milnmmora_m6,milmilcristoc1,A2048,172.16.24.253,xdsl 46,CAMBIADO
Home ADSL Mixto 512 y 3072,milnlsanch_m6,milmilcristoc1,A2048,172.16.24.253,xdsl 38,CAMBIADO
Home ADSL Mixto 512 y 3072,miltrguevar_m6,milmilcristoc1,A2048,172.16.24.253,xdsl 9,CAMBIADO
Home ADSL Mixto 512 y 3072,miltcdaudop_m6,milmilcristoc1,A2048,172.16.24.253,xdsl 11,CAMBIADO
Home ADSL Mixto 512 y 3072,millmpere_m6,milmilcristoc1,A2048,172.16.24.253,xdsl 22,CAMBIADO
Home ADSL Mixto 512 y 3072,millfonates_m6,milmilcristoc1,A2048,172.16.24.253,xdsl 35,CAMBIADO
Home ADSL Mixto 512 y 3072,milcgcard_m6,milmilcristoc1,A2048,172.16.24.253,xdsl 29,CAMBIADO
Home ADSL Mixto 512 y 3072,miljrguam_m6,milmilcristoc1,A2048,172.16.24.253,xdsl 40,CAMBIADO
Home ADSL Mixto 512 y 3072,milcapere_m6,milmilcristoc1,A2048,172.16.24.253,xdsl 32,CAMBIADO
Home ADSL Mixto 512 y 3072,miljmperez_m6,milmilcristoc1,A2048,172.16.24.253,xdsl 23,CAMBIADO
Home ADSL Mixto 512 y 3072,milaabrit_m6,milmilcristoc1,A2048,172.16.24.253,xdsl 36,CAMBIADO
Home ADSL Mixto 512 y 3072,milemcant_m6,milmilcristoc1,A2048,172.16.24.253,xdsl 42,CAMBIADO
Home ADSL Mixto 1 y 2,zarmmasanzam1,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 16,CAMBIADO
Home ADSL Mixto 1 y 2,zarnvsancheza1,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 9,CAMBIADO
Home ADSL Mixto 1 y 2,zarpjsanl_m,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 2,CAMBIADO
Home ADSL Mixto 1 y 2,zarncpupi_m,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 13,CAMBIADO
Home ADSL Mixto 1 y 2,zarlamald_m,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 3,CAMBIADO
Home ADSL Mixto 1 y 2,zareeespi_m,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 22,CAMBIADO
Home ADSL Mixto 1 y 2,zareaidro_m,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 42,CAMBIADO
Home ADSL Mixto 1 y 2,zardjrome_m,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 31,CAMBIADO
Home ADSL Mixto 1 y 2,zarcsrome234_m,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 11,CAMBIADO
Home ADSL Mixto 1 y 2,zarclinig_m,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 12,CAMBIADO
Home ADSL Mixto 1 y 2,zarvmespi2_m,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 36,CAMBIADO
Home ADSL Mixto 1 y 2,zarsborte_m,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 20,CAMBIADO
Home ADSL Mixto 1 y 2,zarresisa_m,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 48,CAMBIADO
Home ADSL Mixto 1 y 2,zarmvcard_m,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 27,CAMBIADO
Home ADSL Mixto 1 y 2,zarmcblac_m,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 25,CAMBIADO
Home ADSL Mixto 1 y 2,zarmaarev_m,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 37,CAMBIADO
Home ADSL Mixto 1 y 2,zarlglaba_m,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 47,CAMBIADO
Home ADSL Mixto 1 y 2,zarlfcres_m,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 24,CAMBIADO
Home ADSL Mixto 1 y 2,zarlcpach_m,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 35,CAMBIADO
Home ADSL Mixto 1 y 2,zarkeespi_m,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 4,CAMBIADO
Home ADSL Mixto 1 y 2,zarjmarmi_m,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 8,CAMBIADO
Home ADSL Mixto 1 y 2,zarjgtorol_m,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 7,CAMBIADO
Home ADSL Mixto 1 y 2,zarjeguti_m,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 23,CAMBIADO
Home ADSL Mixto 1 y 2,zaricasan_m,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 5,CAMBIADO
Home ADSL Mixto 1 y 2,zarhpcast_m,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 43,CAMBIADO
Home ADSL Mixto 1 y 2,zargrdelg_m,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 6,CAMBIADO
Home ADSL Mixto 1 y 2,zarfemaca_m,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 14,CAMBIADO
Home ADSL Mixto 1 y 2,zardasanc_m,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 1,CAMBIADO
Home ADSL Mixto 1 y 2,zarctfern_m,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 10,CAMBIADO
Home ADSL Mixto 1 y 2,zarcmcast_m,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 26,CAMBIADO
Home ADSL Mixto 1 y 2,zarcdasan_m,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 17,CAMBIADO
Home ADSL Mixto 1 y 2,zarbkbaja_m,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 33,CAMBIADO
Home ADSL Mixto 1 y 2,zaramlopez_m,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 30,CAMBIADO
Home ADSL Mixto 1 y 2,zaraltoror_m,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 46,CAMBIADO
Home ADSL Mixto 1 y 2,zaraeespi_m,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 21,CAMBIADO
Home ADSL Mixto 1 y 2,zarabagui_m,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 45,CAMBIADO
Home ADSL Mixto 2 y 4,zarfmsanc_m,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 38,CAMBIADO
Home ADSL Mixto 512 y 1536,zarmadelg_m3,zarzarsanfrancisco1,A2048,172.24.65.254,xdsl 19,CAMBIADO
Home ADSL Mixto 1 y 2,pindcasanzaa_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 16,CAMBIADO
Home ADSL Mixto 1 y 2,pinphfreirep_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 12,CAMBIADO
Home ADSL Mixto 1 y 2,pinpfjime_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 18,CAMBIADO
Home ADSL Mixto 1 y 2,pinmlmendezv_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 24,CAMBIADO
Home ADSL Mixto 1 y 2,pinmjvill_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 29,CAMBIADO
Home ADSL Mixto 1 y 2,pinmavalare_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 44,CAMBIADO
Home ADSL Mixto 1 y 2,pinjbtino_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 1,CAMBIADO
Home ADSL Mixto 1 y 2,pingmloayzaz_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 6,CAMBIADO
Home ADSL Mixto 1 y 2,pingjmanz_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 39,CAMBIADO
Home ADSL Mixto 1 y 2,pinfjanaz_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 28,CAMBIADO
Home ADSL Mixto 1 y 2,pinerbrit_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 19,CAMBIADO
Home ADSL Mixto 1 y 2,pinmbnagu_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 3,CAMBIADO
Home ADSL Mixto 1 y 2,pinlmromeror_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 11,CAMBIADO
Home ADSL Mixto 1 y 2,pinlcchapas_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 9,CAMBIADO
Home ADSL Mixto 1 y 2,pinjpordonezr_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 40,CAMBIADO
Home ADSL Mixto 1 y 2,pinpmleiv_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 38,CAMBIADO
Home ADSL Mixto 1 y 2,pinbvmald_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 47,CAMBIADO
Home ADSL Mixto 1 y 2,pinbgalvearm_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 8,CAMBIADO
Home ADSL Mixto 1 y 2,pinnmcord_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 21,CAMBIADO
Home ADSL Mixto 1 y 2,pinapmata_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 36,CAMBIADO
Home ADSL Mixto 1 y 2,pinnhcarrionl_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 14,CAMBIADO
Home ADSL Mixto 1 y 2,pinmvzamb_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 43,CAMBIADO
Home ADSL Mixto 1 y 2,pinaagala_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 2,CAMBIADO
Home ADSL Mixto 1 y 2,pineaagui2_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 31,CAMBIADO
Home ADSL Mixto 1 y 2,pindhneir_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 45,CAMBIADO
Home ADSL Mixto 1 y 2,pindeloay_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 26,CAMBIADO
Home ADSL Mixto 1 y 2,pinclrome_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 20,CAMBIADO
Home ADSL Mixto 1 y 2,pinmgpanchip_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 46,CAMBIADO
Home ADSL Mixto 1 y 2,pinmftinocof_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 48,CAMBIADO
Home ADSL Mixto 1 y 2,pinmcsoso_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 17,CAMBIADO
Home ADSL Mixto 1 y 2,pinfctorot_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 25,CAMBIADO
Home ADSL Mixto 1 y 2,pinfcdavi_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 33,CAMBIADO
Home ADSL Mixto 1 y 2,pinejfreirea_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 34,CAMBIADO
Home ADSL Mixto 1 y 2,pineesalina_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 32,CAMBIADO
Home ADSL Mixto 1 y 2,pinjfherr_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 30,CAMBIADO
Home ADSL Mixto 1 y 2,pinypcarr_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 23,CAMBIADO
Home ADSL Mixto 1 y 2,pinyapazm_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 41,CAMBIADO
Home ADSL Mixto 2 y 4,pinyiapoloa1,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 27,CAMBIADO
Home ADSL Mixto 2 y 4,pinlyespinozat1,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 37,CAMBIADO
Home ADSL Mixto 2 y 4,pinsrtoroz23_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 4,CAMBIADO
Home ADSL Mixto 2 y 4,pinvmrive_m,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 10,CAMBIADO
Home ADSL Mixto 0.512 y 1.54,pinjmapol_m3,pinpinbolivarmadero1,A2048,172.24.48.254,xdsl 22,CAMBIADO
Home ADSL Mixto 512 y 1024,pinjatorr_m,pinpinindependencia1,A2048,172.24.34.254,xdsl 46,CAMBIADO
Home ADSL Mixto 1 y 2,pinjcbustamantef1,pinpinindependencia1,A2048,172.24.34.254,xdsl 35,CAMBIADO
Home ADSL Mixto 1 y 2,pinseromerov_m,pinpinindependencia1,A2048,172.24.34.254,xdsl 36,CAMBIADO
Home ADSL Mixto 1 y 2,pinbamuno_m,pinpinindependencia1,A2048,172.24.34.254,xdsl 17,CAMBIADO
Home ADSL Mixto 1 y 2,pinmariofriom_m,pinpinindependencia1,A2048,172.24.34.254,xdsl 20,CAMBIADO
Home ADSL Mixto 1 y 2,pinjlsangurim_m,pinpinindependencia1,A2048,172.24.34.254,xdsl 40,CAMBIADO
